0 0 1
0 1 0
0 2 1
0 3 1
0 4 0
0 5 0
0 6 1
0 7 1
0 8 1
0 9 1
0 10 0
0 11 1
0 12 1
0 13 0
0 14 0
0 15 1
0 16 1
0 17 1
0 18 0
0 19 1
0 20 0
0 21 1
0 22 0
0 23 1
0 24 1
0 25 0
0 26 0
0 27 1
0 28 0
0 29 1
0 30 0
0 31 1
0 32 1
0 33 0
0 34 0
0 35 1
0 36 1
0 37 0
0 38 1
0 39 1
0 40 0
0 41 1
0 42 1
0 43 1
0 44 0
0 45 0
0 46 1
0 47 1
0 48 0
0 49 0
0 50 1
0 51 1
0 52 1
0 53 1
0 54 1
0 55 0
0 56 0
0 57 0
0 58 0
0 59 1
0 60 1
0 61 1
0 62 0
0 63 1
0 64 1
0 65 1
0 66 1
0 67 1
0 68 0
0 69 0
0 70 1
0 71 1
0 72 1
0 73 0
0 74 1
0 75 1
0 76 1
0 77 1
0 78 0
0 79 1
0 80 1
0 81 1
0 82 1
0 83 0
0 84 1
0 85 0
0 86 1
0 87 1
0 88 1
0 89 0
0 90 1
0 91 1
0 92 0
0 93 1
0 94 1
0 95 1
0 96 1
0 97 0
0 98 1
0 99 0

1 0 1
1 1 1
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 0
1 10 0
1 11 1
1 12 1
1 13 0
1 14 1
1 15 1
1 16 0
1 17 0
1 18 1
1 19 1
1 20 1
1 21 1
1 22 1
1 23 1
1 24 0
1 25 0
1 26 1
1 27 1
1 28 1
1 29 1
1 30 1
1 31 1
1 32 0
1 33 0
1 34 1
1 35 0
1 36 1
1 37 1
1 38 1
1 39 0
1 40 1
1 41 0
1 42 1
1 43 1
1 44 0
1 45 0
1 46 1
1 47 1
1 48 0
1 49 1
1 50 0
1 51 1
1 52 1
1 53 1
1 54 1
1 55 1
1 56 1
1 57 1
1 58 1
1 59 1
1 60 0
1 61 1
1 62 1
1 63 1
1 64 1
1 65 1
1 66 1
1 67 1
1 68 1
1 69 1
1 70 1
1 71 0
1 72 0
1 73 1
1 74 0
1 75 1
1 76 0
1 77 0
1 78 1
1 79 0
1 80 1
1 81 0
1 82 1
1 83 1
1 84 1
1 85 1
1 86 1
1 87 0
1 88 1
1 89 0
1 90 1
1 91 1
1 92 0
1 93 1
1 94 1
1 95 0
1 96 1
1 97 1
1 98 1
1 99 1

2 0 1
2 1 1
2 2 1
2 3 1
2 4 1
2 5 0
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
2 11 1
2 12 1
2 13 1
2 14 0
2 15 1
2 16 0
2 17 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
2 23 0
2 24 1
2 25 0
2 26 1
2 27 1
2 28 1
2 29 1
2 30 1
2 31 1
2 32 1
2 33 1
2 34 1
2 35 0
2 36 1
2 37 0
2 38 0
2 39 1
2 40 1
2 41 1
2 42 1
2 43 1
2 44 1
2 45 1
2 46 1
2 47 1
2 48 1
2 49 1
2 50 0
2 51 1
2 52 1
2 53 1
2 54 0
2 55 1
2 56 1
2 57 1
2 58 0
2 59 0
2 60 1
2 61 1
2 62 1
2 63 1
2 64 1
2 65 0
2 66 1
2 67 1
2 68 0
2 69 1
2 70 1
2 71 1
2 72 0
2 73 1
2 74 1
2 75 1
2 76 1
2 77 0
2 78 1
2 79 1
2 80 1
2 81 1
2 82 0
2 83 1
2 84 1
2 85 1
2 86 1
2 87 1
2 88 1
2 89 1
2 90 1
2 91 0
2 92 1
2 93 1
2 94 1
2 95 0
2 96 1
2 97 0
2 98 1
2 99 1

3 0 1
3 1 1
3 2 1
3 3 0
3 4 0
3 5 0
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 11 0
3 12 1
3 13 1
3 14 1
3 15 0
3 16 0
3 17 1
3 18 1
3 19 1
3 20 0
3 21 1
3 22 0
3 23 0
3 24 0
3 25 1
3 26 1
3 27 0
3 28 1
3 29 1
3 30 1
3 31 0
3 32 0
3 33 1
3 34 1
3 35 1
3 36 1
3 37 0
3 38 0
3 39 0
3 40 1
3 41 1
3 42 1
3 43 0
3 44 1
3 45 1
3 46 0
3 47 1
3 48 1
3 49 1
3 50 1
3 51 1
3 52 1
3 53 1
3 54 1
3 55 1
3 56 1
3 57 1
3 58 0
3 59 1
3 60 1
3 61 1
3 62 1
3 63 1
3 64 1
3 65 1
3 66 1
3 67 1
3 68 1
3 69 1
3 70 1
3 71 0
3 72 1
3 73 0
3 74 1
3 75 1
3 76 0
3 77 1
3 78 1
3 79 0
3 80 0
3 81 1
3 82 1
3 83 1
3 84 1
3 85 1
3 86 0
3 87 1
3 88 0
3 89 0
3 90 1
3 91 1
3 92 1
3 93 1
3 94 1
3 95 0
3 96 1
3 97 1
3 98 0
3 99 0

4 0 0
4 1 1
4 2 1
4 3 1
4 4 1
4 5 1
4 6 1
4 7 1
4 8 0
4 9 1
4 10 1
4 11 1
4 12 1
4 13 1
4 14 1
4 15 1
4 16 0
4 17 1
4 18 1
4 19 0
4 20 0
4 21 0
4 22 0
4 23 0
4 24 0
4 25 0
4 26 0
4 27 1
4 28 1
4 29 1
4 30 1
4 31 1
4 32 0
4 33 1
4 34 1
4 35 1
4 36 1
4 37 1
4 38 1
4 39 1
4 40 0
4 41 1
4 42 1
4 43 1
4 44 1
4 45 1
4 46 1
4 47 1
4 48 0
4 49 1
4 50 1
4 51 1
4 52 1
4 53 1
4 54 0
4 55 0
4 56 0
4 57 0
4 58 1
4 59 0
4 60 1
4 61 0
4 62 0
4 63 0
4 64 1
4 65 0
4 66 1
4 67 1
4 68 1
4 69 1
4 70 1
4 71 1
4 72 1
4 73 0
4 74 1
4 75 0
4 76 1
4 77 1
4 78 0
4 79 1
4 80 0
4 81 1
4 82 1
4 83 0
4 84 1
4 85 1
4 86 1
4 87 1
4 88 1
4 89 0
4 90 1
4 91 1
4 92 1
4 93 0
4 94 1
4 95 0
4 96 1
4 97 1
4 98 1
4 99 1

5 0 1
5 1 0
5 2 1
5 3 1
5 4 0
5 5 0
5 6 0
5 7 0
5 8 1
5 9 0
5 10 1
5 11 1
5 12 1
5 13 1
5 14 1
5 15 1
5 16 1
5 17 1
5 18 0
5 19 0
5 20 0
5 21 1
5 22 1
5 23 1
5 24 0
5 25 1
5 26 0
5 27 1
5 28 1
5 29 1
5 30 0
5 31 1
5 32 1
5 33 0
5 34 1
5 35 1
5 36 1
5 37 0
5 38 1
5 39 1
5 40 1
5 41 0
5 42 1
5 43 0
5 44 1
5 45 0
5 46 1
5 47 1
5 48 1
5 49 1
5 50 1
5 51 0
5 52 1
5 53 1
5 54 0
5 55 1
5 56 1
5 57 1
5 58 1
5 59 0
5 60 1
5 61 0
5 62 1
5 63 1
5 64 1
5 65 1
5 66 1
5 67 1
5 68 0
5 69 1
5 70 1
5 71 1
5 72 1
5 73 1
5 74 1
5 75 0
5 76 1
5 77 1
5 78 1
5 79 1
5 80 1
5 81 0
5 82 1
5 83 0
5 84 1
5 85 0
5 86 1
5 87 0
5 88 1
5 89 1
5 90 1
5 91 1
5 92 0
5 93 0
5 94 0
5 95 1
5 96 0
5 97 1
5 98 1
5 99 0

6 0 1
6 1 1
6 2 0
6 3 1
6 4 1
6 5 0
6 6 1
6 7 1
6 8 1
6 9 1
6 10 0
6 11 1
6 12 1
6 13 1
6 14 1
6 15 0
6 16 0
6 17 1
6 18 1
6 19 0
6 20 1
6 21 1
6 22 1
6 23 0
6 24 0
6 25 1
6 26 1
6 27 1
6 28 0
6 29 1
6 30 1
6 31 1
6 32 1
6 33 1
6 34 1
6 35 1
6 36 1
6 37 1
6 38 1
6 39 0
6 40 1
6 41 0
6 42 1
6 43 0
6 44 1
6 45 0
6 46 1
6 47 1
6 48 0
6 49 0
6 50 1
6 51 1
6 52 1
6 53 0
6 54 1
6 55 1
6 56 1
6 57 0
6 58 1
6 59 1
6 60 1
6 61 1
6 62 1
6 63 0
6 64 1
6 65 1
6 66 1
6 67 0
6 68 1
6 69 0
6 70 1
6 71 0
6 72 1
6 73 1
6 74 1
6 75 1
6 76 0
6 77 0
6 78 0
6 79 1
6 80 1
6 81 0
6 82 0
6 83 1
6 84 1
6 85 1
6 86 1
6 87 1
6 88 1
6 89 1
6 90 1
6 91 1
6 92 1
6 93 1
6 94 1
6 95 1
6 96 1
6 97 1
6 98 1
6 99 1

7 0 0
7 1 1
7 2 0
7 3 0
7 4 1
7 5 1
7 6 1
7 7 1
7 8 1
7 9 0
7 10 0
7 11 0
7 12 1
7 13 1
7 14 1
7 15 1
7 16 1
7 17 1
7 18 1
7 19 1
7 20 1
7 21 1
7 22 1
7 23 1
7 24 0
7 25 1
7 26 0
7 27 0
7 28 0
7 29 1
7 30 1
7 31 1
7 32 1
7 33 1
7 34 0
7 35 1
7 36 1
7 37 0
7 38 0
7 39 1
7 40 0
7 41 0
7 42 1
7 43 1
7 44 1
7 45 1
7 46 1
7 47 0
7 48 1
7 49 1
7 50 0
7 51 1
7 52 0
7 53 1
7 54 1
7 55 1
7 56 1
7 57 1
7 58 0
7 59 1
7 60 1
7 61 1
7 62 1
7 63 0
7 64 1
7 65 1
7 66 0
7 67 1
7 68 1
7 69 1
7 70 1
7 71 0
7 72 1
7 73 0
7 74 1
7 75 1
7 76 0
7 77 0
7 78 1
7 79 0
7 80 0
7 81 1
7 82 1
7 83 1
7 84 1
7 85 1
7 86 0
7 87 0
7 88 0
7 89 1
7 90 0
7 91 1
7 92 1
7 93 1
7 94 1
7 95 1
7 96 0
7 97 0
7 98 1
7 99 1

8 0 0
8 1 0
8 2 1
8 3 1
8 4 0
8 5 1
8 6 0
8 7 1
8 8 1
8 9 1
8 10 0
8 11 1
8 12 1
8 13 1
8 14 1
8 15 1
8 16 1
8 17 0
8 18 1
8 19 0
8 20 1
8 21 1
8 22 0
8 23 0
8 24 0
8 25 0
8 26 1
8 27 1
8 28 0
8 29 0
8 30 0
8 31 0
8 32 1
8 33 0
8 34 1
8 35 1
8 36 1
8 37 0
8 38 1
8 39 1
8 40 1
8 41 1
8 42 1
8 43 0
8 44 1
8 45 0
8 46 1
8 47 1
8 48 1
8 49 1
8 50 1
8 51 1
8 52 1
8 53 1
8 54 1
8 55 1
8 56 0
8 57 1
8 58 1
8 59 1
8 60 1
8 61 1
8 62 1
8 63 1
8 64 0
8 65 1
8 66 1
8 67 1
8 68 1
8 69 0
8 70 1
8 71 1
8 72 1
8 73 1
8 74 1
8 75 1
8 76 1
8 77 1
8 78 1
8 79 1
8 80 0
8 81 0
8 82 1
8 83 1
8 84 0
8 85 0
8 86 0
8 87 0
8 88 1
8 89 1
8 90 1
8 91 0
8 92 0
8 93 1
8 94 1
8 95 1
8 96 1
8 97 1
8 98 0
8 99 1

9 0 1
9 1 1
9 2 1
9 3 1
9 4 1
9 5 1
9 6 1
9 7 1
9 8 0
9 9 1
9 10 0
9 11 0
9 12 1
9 13 0
9 14 1
9 15 0
9 16 1
9 17 1
9 18 1
9 19 1
9 20 1
9 21 0
9 22 1
9 23 0
9 24 0
9 25 0
9 26 0
9 27 1
9 28 1
9 29 1
9 30 1
9 31 1
9 32 1
9 33 1
9 34 1
9 35 0
9 36 1
9 37 1
9 38 1
9 39 0
9 40 1
9 41 0
9 42 0
9 43 1
9 44 1
9 45 1
9 46 0
9 47 1
9 48 0
9 49 1
9 50 1
9 51 0
9 52 0
9 53 1
9 54 1
9 55 0
9 56 1
9 57 1
9 58 1
9 59 1
9 60 1
9 61 1
9 62 0
9 63 1
9 64 1
9 65 1
9 66 1
9 67 0
9 68 1
9 69 1
9 70 1
9 71 1
9 72 1
9 73 0
9 74 0
9 75 0
9 76 1
9 77 0
9 78 1
9 79 0
9 80 1
9 81 0
9 82 0
9 83 1
9 84 1
9 85 1
9 86 1
9 87 1
9 88 0
9 89 1
9 90 1
9 91 1
9 92 1
9 93 1
9 94 0
9 95 0
9 96 0
9 97 1
9 98 0
9 99 1

10 0 1
10 1 0
10 2 1
10 3 1
10 4 1
10 5 1
10 6 0
10 7 1
10 8 1
10 9 1
10 10 1
10 11 1
10 12 0
10 13 0
10 14 0
10 15 1
10 16 1
10 17 1
10 18 0
10 19 1
10 20 1
10 21 0
10 22 1
10 23 0
10 24 0
10 25 1
10 26 1
10 27 1
10 28 1
10 29 1
10 30 1
10 31 1
10 32 1
10 33 1
10 34 1
10 35 1
10 36 1
10 37 0
10 38 0
10 39 0
10 40 0
10 41 1
10 42 0
10 43 1
10 44 1
10 45 1
10 46 0
10 47 1
10 48 0
10 49 1
10 50 1
10 51 1
10 52 1
10 53 1
10 54 1
10 55 1
10 56 1
10 57 1
10 58 0
10 59 1
10 60 0
10 61 1
10 62 0
10 63 1
10 64 1
10 65 1
10 66 1
10 67 1
10 68 0
10 69 1
10 70 1
10 71 1
10 72 0
10 73 1
10 74 0
10 75 1
10 76 0
10 77 1
10 78 1
10 79 1
10 80 1
10 81 1
10 82 1
10 83 0
10 84 1
10 85 1
10 86 1
10 87 1
10 88 0
10 89 1
10 90 0
10 91 1
10 92 0
10 93 0
10 94 0
10 95 0
10 96 0
10 97 1
10 98 1
10 99 1

11 0 0
11 1 1
11 2 1
11 3 0
11 4 1
11 5 0
11 6 1
11 7 0
11 8 1
11 9 0
11 10 1
11 11 1
11 12 1
11 13 0
11 14 1
11 15 1
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
11 22 1
11 23 1
11 24 0
11 25 0
11 26 1
11 27 1
11 28 1
11 29 1
11 30 1
11 31 1
11 32 1
11 33 0
11 34 0
11 35 1
11 36 1
11 37 0
11 38 0
11 39 1
11 40 0
11 41 1
11 42 0
11 43 1
11 44 1
11 45 1
11 46 1
11 47 1
11 48 1
11 49 1
11 50 0
11 51 1
11 52 0
11 53 0
11 54 1
11 55 0
11 56 1
11 57 0
11 58 1
11 59 1
11 60 0
11 61 1
11 62 1
11 63 1
11 64 1
11 65 0
11 66 0
11 67 1
11 68 1
11 69 0
11 70 1
11 71 1
11 72 1
11 73 1
11 74 1
11 75 1
11 76 1
11 77 0
11 78 0
11 79 1
11 80 1
11 81 1
11 82 0
11 83 1
11 84 1
11 85 0
11 86 1
11 87 1
11 88 1
11 89 0
11 90 1
11 91 1
11 92 1
11 93 1
11 94 0
11 95 0
11 96 0
11 97 1
11 98 0
11 99 0

12 0 1
12 1 1
12 2 1
12 3 1
12 4 1
12 5 0
12 6 1
12 7 0
12 8 1
12 9 1
12 10 1
12 11 1
12 12 1
12 13 1
12 14 1
12 15 0
12 16 1
12 17 1
12 18 1
12 19 0
12 20 1
12 21 1
12 22 0
12 23 1
12 24 0
12 25 1
12 26 1
12 27 0
12 28 0
