0 1 1
1 1 1
2 2 2
3 3 1.5
4 5 1.66667
5 8 1.6
6 13 1.625
7 21 1.61538
8 34 1.61905
9 55 1.61765
10 89 1.61818
11 144 1.61798
12 233 1.61806
13 377 1.61803
14 610 1.61804
15 987 1.61803
16 1597 1.61803
17 2584 1.61803
18 4181 1.61803
19 6765 1.61803
20 10946 1.61803
21 17711 1.61803
22 28657 1.61803
23 46368 1.61803
24 75025 1.61803
25 121393 1.61803
26 196418 1.61803
27 317811 1.61803
28 514229 1.61803
29 832040 1.61803
30 1.34627e+06 1.61803
31 2.17831e+06 1.61803
32 3.52458e+06 1.61803
33 5.70289e+06 1.61803
34 9.22746e+06 1.61803
35 1.49304e+07 1.61803
36 2.41578e+07 1.61803
37 3.90882e+07 1.61803
38 6.3246e+07 1.61803
39 1.02334e+08 1.61803
40 1.6558e+08 1.61803
41 2.67914e+08 1.61803
42 4.33494e+08 1.61803
43 7.01409e+08 1.61803
44 1.1349e+09 1.61803
45 1.83631e+09 1.61803
46 -1.32375e+09 -0.720875
47 5.1256e+08 -0.387202
48 -8.11193e+08 -1.58263
49 -2.98633e+08 0.368141
50 -1.10983e+09 3.71635
51 -1.40846e+09 1.26908
52 1.77668e+09 -1.26144
53 3.68225e+08 0.207254
54 2.14491e+09 5.82499
55 -1.78183e+09 -0.830727
56 3.63076e+08 -0.203765
57 -1.41876e+09 -3.9076
58 -1.05568e+09 0.744089
59 1.82053e+09 -1.72451
60 7.64848e+08 0.420124
61 -1.70959e+09 -2.2352
62 -9.44741e+08 0.552613
63 1.64064e+09 -1.7366
64 6.95895e+08 0.424162
65 -1.95844e+09 -2.81427
66 -1.26254e+09 0.644668
67 1.07399e+09 -0.85066
68 -1.88548e+08 -0.175558
69 8.85445e+08 -4.69614
70 6.96897e+08 0.787059
71 1.58234e+09 2.27055
72 -2.01573e+09 -1.27389
73 -4.33386e+08 0.215002
74 1.84585e+09 -4.25914
75 1.41247e+09 0.765211
76 -1.03665e+09 -0.733927
77 3.7582e+08 -0.362534
78 -6.60827e+08 -1.75836
79 -2.85007e+08 0.431289
80 -9.45835e+08 3.31863
81 -1.23084e+09 1.30133
82 2.11829e+09 -1.72101
83 8.87449e+08 0.418946
84 -1.28923e+09 -1.45274
85 -4.0178e+08 0.311644
86 -1.69101e+09 4.20879
87 -2.09279e+09 1.2376
88 5.11172e+08 -0.244254
89 -1.58161e+09 -3.09409
90 -1.07044e+09 0.676804
91 1.64291e+09 -1.53479
92 5.72467e+08 0.348447
93 -2.07959e+09 -3.63268
94 -1.50712e+09 0.724721
95 7.08253e+08 -0.469937
96 -7.98871e+08 -1.12795
97 -9.06182e+07 0.113433
98 -8.89489e+08 9.81579
99 -9.80107e+08 1.10188
