1 0.696179 0.167079 0.0681262 0.0778877
1 1.81341 0.160137 0.07042 0.076571
1 2.92769 0.157168 0.0705354 0.0776792
1 4.04181 0.154204 0.0666956 0.0768161
1 5.15562 0.153619 0.0711193 0.0691949
1 6.26895 0.152839 0.0649782 0.0816305
1 7.38336 0.149632 0.0640559 0.0835399
1 8.49771 0.148927 0.067753 0.0667151
1 9.61227 0.152532 0.0676568 0.0526792
1 10.7255 0.158363 0.0763083 0.0489953
1 11.8372 0.164122 0.0777514 0.0535972
1 12.9485 0.169099 0.0772096 0.0563504
1 14.0592 0.173698 0.0844726 0.0569214
1 15.1688 0.178038 0.0867959 0.0580998
1 16.2782 0.182331 0.0919667 0.0566013
1 17.3865 0.186786 0.101498 0.0575799
1 18.4948 0.190663 0.087107 0.0667841
1 19.6063 0.193138 0.0509437 0.0792637
1 20.7221 0.194237 0.020369 0.0878142
1 21.8403 0.194487 0.00310431 0.0905007
1 22.9591 0.194306 -0.0104263 0.0895702
1 24.0763 0.193661 -0.0334876 0.0844654
1 25.1901 0.191995 -0.0696269 0.0733316
1 26.2997 0.188815 -0.0976628 0.0612908
1 27.4076 0.184556 -0.0983212 0.0563561
1 28.5165 0.180163 -0.0890451 0.0577167
1 29.6259 0.175838 -0.0872073 0.0577491
1 30.7359 0.171343 -0.0800498 0.0567893
1 31.8471 0.166741 -0.0756182 0.0560472
1 32.9585 0.161538 -0.079602 0.0505504
1 34.0705 0.155314 -0.0714028 0.0469328
1 35.1848 0.149574 -0.0622117 0.0551681
1 36.2999 0.147511 -0.065498 0.0756627
1 37.4146 0.150617 -0.0656408 0.0902555
1 38.5283 0.153652 -0.0727036 0.0748576
1 39.6415 0.153466 -0.0691638 0.0719146
1 40.7554 0.156124 -0.0746291 0.0835207
1 41.8689 0.15895 -0.07454 0.070206
1 42.9845 0.161297 -0.0680894 0.0787579
1 44.1055 0.179103 -0.073992 0.0820288
1 0.141904 1.13804 0.0715609 0.0770561
1 1.26234 1.12972 0.0712555 0.0776612
1 2.37504 1.12576 0.0701916 0.0748638
1 3.48794 1.12305 0.0737705 0.0772022
1 4.60046 1.12084 0.0707411 0.0769697
1 5.71379 1.12022 0.0692972 0.0716386
1 6.82704 1.11858 0.0729301 0.0846608
1 7.94003 1.11602 0.0713378 0.0779266
1 9.05309 1.11766 0.0690695 0.0562246
1 10.1662 1.12281 0.0706024 0.05004
1 11.2783 1.12873 0.0783196 0.0503355
1 12.3895 1.13434 0.0785063 0.0527388
1 13.5006 1.13934 0.0801425 0.0551588
1 14.6106 1.14398 0.0873789 0.054763
1 15.7199 1.14862 0.0894311 0.054468
1 16.8291 1.15297 0.0914823 0.0597047
1 17.9381 1.15634 0.0866004 0.06981
1 19.0489 1.15843 0.0615856 0.0801903
1 20.1634 1.15943 0.0308567 0.0870235
1 21.281 1.15976 0.00934167 0.0900774
1 22.3999 1.15975 -0.00392714 0.0905317
1 23.5182 1.15952 -0.0182589 0.088872
1 24.6344 1.1589 -0.0451033 0.0842089
1 25.747 1.15746 -0.0756976 0.0754628
1 26.8566 1.15478 -0.0909248 0.0645128
1 27.9655 1.15086 -0.0908146 0.0565289
1 29.0747 1.14629 -0.0901236 0.0544714
1 30.1842 1.14165 -0.0846817 0.0554416
1 31.2948 1.13693 -0.0770246 0.0540596
1 32.406 1.13168 -0.0774796 0.0507308
1 33.5177 1.12576 -0.0740724 0.049004
