1 0.819505 0.299284 0.0690575 0.0759568
1 1.9368 0.293275 0.0701429 0.0756379
1 3.05133 0.28968 0.0709517 0.0754469
1 4.16504 0.287926 0.0710661 0.0746552
1 5.27775 0.285801 0.0690491 0.0743164
1 6.38999 0.284651 0.0520553 0.0702646
1 7.50061 0.282281 0.0347397 0.0698818
1 8.60715 0.279469 -0.00362482 0.0526116
1 9.70984 0.276592 -0.0356465 0.0437697
1 10.8102 0.270806 -0.0346358 0.0464589
1 11.9126 0.265639 -0.0224186 0.0405578
1 13.0163 0.263845 -0.0137329 0.03866
1 14.1193 0.261147 -0.0202022 0.0498545
1 15.2225 0.255493 -0.0202603 0.0537735
1 16.3266 0.250733 -0.0191856 0.041628
1 17.4313 0.249575 -0.0261574 0.0233719
1 18.5354 0.251169 -0.0179778 0.0120818
1 19.6387 0.253539 -0.00491285 0.013893
1 20.7417 0.255304 -0.00669538 0.0178122
1 21.8443 0.255987 -0.00382031 0.0174323
1 22.9467 0.255916 0.0066984 0.0177567
1 24.0497 0.254772 0.00506256 0.0161655
1 25.1527 0.252478 0.00918091 0.0107334
1 26.2563 0.249757 0.024041 0.0139416
1 27.3611 0.248899 0.0235511 0.0304459
1 28.4657 0.25191 0.0200736 0.0490073
1 29.5694 0.258149 0.02332 0.0573981
1 30.6723 0.263227 0.0140087 0.0470875
1 31.7753 0.264754 0.0144789 0.0373233
1 32.879 0.267686 0.0312272 0.0440816
1 33.9802 0.274096 0.037805 0.0456599
1 35.081 0.278102 0.0245776 0.042413
1 36.1861 0.280136 -0.0168397 0.063364
1 37.2948 0.283798 -0.0485656 0.075154
1 38.4064 0.285069 -0.0623591 0.0685824
1 39.5189 0.286295 -0.0697403 0.0772875
1 40.6323 0.288918 -0.0712525 0.0732509
1 41.7463 0.290972 -0.0720577 0.0748942
1 42.8617 0.295256 -0.0711811 0.0753557
1 43.9826 0.31149 -0.0723279 0.0773502
1 0.265232 1.27134 0.0744354 0.0749702
1 1.38529 1.26263 0.0714307 0.0770228
1 2.4984 1.25856 0.0715573 0.0730017
1 3.61115 1.25608 0.0736326 0.0753752
1 4.72342 1.25411 0.0714194 0.075782
1 5.83561 1.2526 0.0633134 0.071823
1 6.94694 1.25102 0.0492825 0.0752302
1 8.05577 1.24879 0.0206665 0.0655786
1 9.16105 1.24719 -0.01312 0.0555433
1 10.2634 1.24374 -0.0296191 0.0542743
1 11.3651 1.23882 -0.0254884 0.042055
1 12.4677 1.23527 -0.0191801 0.034867
1 13.5705 1.23236 -0.017988 0.0428989
1 14.6735 1.22811 -0.0201895 0.0524904
1 15.7771 1.22301 -0.0162513 0.0461875
1 16.8804 1.22004 -0.0159457 0.0289385
1 17.9835 1.22035 -0.0178265 0.0177217
1 19.0867 1.22231 -0.00918416 0.0130761
1 20.1898 1.22439 -0.00549523 0.0120022
1 21.2927 1.22571 -0.00724316 0.0153928
1 22.3955 1.22606 0.00210944 0.0170916
1 23.4985 1.22541 0.00671208 0.0135015
1 24.6016 1.22357 0.00541395 0.0107329
1 25.7049 1.22104 0.0162119 0.012324
1 26.8084 1.21917 0.0198017 0.0198093
1 27.9115 1.22024 0.0117743 0.0383335
1 29.0146 1.22508 0.0162996 0.0549118
1 30.1179 1.23055 0.0228516 0.0497651
1 31.221 1.23396 0.0198939 0.0380198
1 32.3238 1.23688 0.0196349 0.0384704
1 33.4259 1.24135 0.0287172 0.0477016
1 34.5277 1.24553 0.0246591 0.0542191
1 35.6312 1.24769 -0.00716967 0.0616624
1 36.7382 1.24989 -0.0367458 0.0718564
1 37.8487 1.25189 -0.0565428 0.0718897
1 38.9605 1.25293 -0.0674755 0.072843
1 40.0727 1.25486 -0.0678804 0.0753658
1 41.1855 1.2571 -0.0677199 0.0747508
1 42.2977 1.2601 -0.0720452 0.0735709
1 43.4112 1.26771 -0.068817 0.075319
1 0.832385 2.22841 0.0688953 0.0718163
1 1.94594 2.22346 0.0697546 0.0753808
1 3.05776 2.2202 0.0710315 0.0752396
1 4.16962 2.21816 0.0690211 0.0739597
1 5.28164 2.21635 0.0664636 0.0761888
1 6.3928 2.21467 0.0579523 0.075128
1 7.5028 2.21306 0.034853 0.071599
1 8.60983 2.21146 0.00640035 0.0671884
1 9.7137 2.20935 -0.0147346 0.0638547
1 10.8163 2.20633 -0.0171333 0.0558359
1 11.9195 2.20334 -0.0111715 0.0452931
1 13.0225 2.19996 -0.0181624 0.0421656
1 14.125 2.1957 -0.0269859 0.0424686
1 15.2276 2.1913 -0.0149996 0.0450814
1 16.3302 2.18758 -0.00601602 0.040529
1 17.4326 2.186 -0.0167627 0.0258297
1 18.5355 2.18686 -0.0157221 0.0148372
1 19.6385 2.18899 -0.00388828 0.0123659
1 20.7414 2.1908 -0.00568813 0.0140199
1 21.8441 2.19149 -0.003001 0.0146463
1 22.947 2.19136 0.00734789 0.0144804
1 24.0501 2.19016 0.00356429 0.0128591
