1 0.69278 0.163122 0.0679579 0.0802979
1 1.80988 0.15631 0.0707121 0.0764287
1 2.92422 0.153271 0.068461 0.0781777
1 4.03845 0.1504 0.0676779 0.0753315
1 5.15207 0.150117 0.0701818 0.0710416
1 6.26575 0.148684 0.0632686 0.0844253
1 7.38007 0.145501 0.0674161 0.081577
1 8.49436 0.145664 0.0659721 0.0637449
1 9.60885 0.149944 0.0692309 0.050878
1 10.7216 0.15589 0.0775349 0.0500205
1 11.8333 0.161404 0.0767256 0.0550141
1 12.9446 0.166273 0.079002 0.0565885
1 14.0549 0.170833 0.0864284 0.0576219
1 15.1645 0.17513 0.0873736 0.0580314
1 16.2735 0.17951 0.0960051 0.056317
1 17.3815 0.183834 0.0990989 0.06069
1 18.4907 0.187185 0.073126 0.0723088
1 19.6041 0.189058 0.0370656 0.0836888
1 20.7213 0.189782 0.0132669 0.0901723
1 21.8402 0.189926 0.00191485 0.0917858
1 22.9595 0.189782 -0.00657966 0.0911845
1 24.0777 0.18935 -0.0229403 0.0877406
1 25.1932 0.188191 -0.0541043 0.0786695
1 26.3044 0.185634 -0.0889541 0.0660686
1 27.4126 0.181712 -0.100549 0.0575798
1 28.521 0.177287 -0.0912907 0.0572303
1 29.6303 0.172936 -0.087882 0.058248
1 30.74 0.168501 -0.083728 0.0568947
1 31.8509 0.163921 -0.0748421 0.0565967
1 32.9624 0.158954 -0.0784191 0.0527592
1 34.0742 0.152963 -0.0753076 0.0472295
1 35.1879 0.146881 -0.0632462 0.0525924
1 36.3032 0.143832 -0.063419 0.0714998
1 37.4178 0.146115 -0.0649259 0.0895073
1 38.5319 0.149798 -0.070246 0.0792973
1 39.645 0.149916 -0.0708602 0.0702331
1 40.759 0.15193 -0.0718828 0.0838999
1 41.8727 0.155379 -0.0779352 0.0728378
1 42.9879 0.157451 -0.0689638 0.0749884
1 44.1092 0.174965 -0.0738123 0.0832328
1 0.138333 1.13422 0.0711869 0.0758946
1 1.25874 1.1259 0.0727787 0.0752363
1 2.37152 1.12202 0.0710352 0.0750393
1 3.48422 1.11916 0.0746926 0.0785627
1 4.59696 1.11709 0.0696585 0.0733415
1 5.71027 1.11662 0.071278 0.0731354
1 6.82341 1.1143 0.0719794 0.0864259
1 7.93652 1.1123 0.0691453 0.0710748
1 9.04967 1.11495 0.068074 0.0528723
1 10.1626 1.12033 0.0734697 0.0493693
1 11.2744 1.12623 0.0789974 0.0500593
1 12.3856 1.13171 0.077927 0.0527429
1 13.4965 1.1366 0.0830449 0.0544832
1 14.6062 1.14127 0.0888103 0.053528
1 15.7155 1.14589 0.0896139 0.0551036
1 16.8245 1.14992 0.0911389 0.062737
1 17.934 1.15276 0.0781929 0.0735075
1 19.0462 1.15436 0.0482271 0.0828877
1 20.1621 1.15505 0.0213299 0.0881185
1 21.2806 1.15525 0.00596334 0.0902216
1 22.4 1.15523 -0.00190462 0.0906121
1 23.519 1.15507 -0.0119959 0.0893955
1 24.6363 1.15465 -0.0331219 0.0860137
1 25.7505 1.15361 -0.0641174 0.0788243
1 26.861 1.15147 -0.0870919 0.0682846
1 27.9701 1.148 -0.0913387 0.0584272
1 29.0793 1.14359 -0.0901127 0.053875
1 30.1885 1.13891 -0.0876606 0.054303
1 31.2987 1.13423 -0.0789622 0.0540362
1 32.4099 1.12916 -0.0769744 0.0506281
1 33.5214 1.12334 -0.0754012 0.0481165
1 34.634 1.11717 -0.0708041 0.0493274
1 35.7469 1.11239 -0.0761849 0.0598892
1 36.8593 1.112 -0.0697367 0.0791491
1 37.9731 1.11508 -0.061539 0.0822371
1 39.0868 1.1169 -0.067368 0.0751154
1 40.1995 1.11825 -0.0675853 0.0740774
1 41.3123 1.12059 -0.065963 0.0756488
1 42.425 1.12376 -0.0665555 0.0764684
1 43.5376 1.13058 -0.0693039 0.0758182
1 0.704924 2.0915 0.0679795 0.0740503
1 1.81856 2.08695 0.066283 0.0780398
1 2.93047 2.08348 0.0690281 0.0793181
1 4.04251 2.08117 0.0680903 0.0776375
1 5.15496 2.07975 0.0690333 0.0770261
1 6.26758 2.07822 0.0670839 0.0826864
1 7.3806 2.0762 0.0688903 0.0779373
1 8.49265 2.07683 0.0762916 0.0641838
1 9.60446 2.08073 0.0759325 0.05522
1 10.7162 2.08648 0.077833 0.0498989
1 11.8274 2.09244 0.0780593 0.0520485
1 12.9383 2.0978 0.0811036 0.0535099
1 14.0482 2.1029 0.0881278 0.0544355
1 15.1577 2.1075 0.0825599 0.0603438
1 16.2681 2.11105 0.0791933 0.0695091
1 17.3784 2.11347 0.0787435 0.0779906
1 18.4896 2.11493 0.061035 0.084621
1 19.6039 2.11569 0.0331602 0.0893813
1 20.7213 2.11598 0.0127524 0.0920241
1 21.8403 2.11602 0.00197903 0.0928884
1 22.9596 2.11595 -0.00653276 0.0926485
1 24.0779 2.11577 -0.0213603 0.0910387
1 25.1937 2.11528 -0.0468663 0.0872363
1 26.3063 2.11422 -0.0717659 0.0816141
1 27.4169 2.11235 -0.0800889 0.0742577
